5.8482	0.34						
5.8526	0.338						
5.8556	0.337						
5.8584	0.337						
5.863	0.335						
5.864	0.335						
5.8668	0.334						
5.8696	0.333						
5.8708	0.333						
5.8754	0.332						
5.8786	0.331						
5.881	0.33						
5.8866	0.329						
5.8866	0.329						
5.8866	0.329						
5.8924	0.327						
5.895	0.327						
5.898	0.326						
5.9034	0.325						
5.9036	0.325						
5.9042	0.325						
5.9094	0.324						
5.912	0.323						
5.915	0.323						
5.92	0.322						
5.9206	0.322						
5.921	0.322						
5.9264	0.321						
5.9302	0.321						
5.932	0.32						
5.9346	0.32						
5.9376	0.32						
5.9398	0.319						
5.9434	0.319						
5.9484	0.319						
5.949	0.319						
5.9496	0.319						
5.9546	0.318						
5.9596	0.318						
5.9604	0.318						
5.9612	0.318						
5.966	0.317						
5.9702	0.317						
5.9716	0.317						
5.9734	0.317						
5.9774	0.317						
5.9812	0.317						
5.983	0.317						
5.985	0.317						
5.9886	0.317						
5.9926	0.317						
5.9944	0.317						
5.996	0.317						
6	0.317						
