4.9682	7.12E-01	5.508	5.57E-01														
4.9716	7.12E-01	5.5132	5.53E-01														
4.9746	7.12E-01	5.5146	5.52E-01														
4.978	7.12E-01	5.5198	5.49E-01														
4.9806	7.12E-01	5.5216	5.48E-01														
4.9842	7.12E-01	5.5262	5.45E-01														
4.987	7.12E-01	5.5278	5.44E-01														
4.9908	7.12E-01	5.534	5.39E-01														
4.9938	7.12E-01	5.5348	5.39E-01														
4.998	7.12E-01	5.5386	5.36E-01														
5.0008	7.12E-01	5.5418	5.34E-01														
5.0052	7.12E-01	5.5424	5.34E-01														
5.0082	7.12E-01	5.5486	5.30E-01														
5.0122	7.12E-01	5.5506	5.28E-01														
5.014	7.12E-01	5.5554	5.25E-01														
5.018	7.12E-01	5.5586	5.23E-01														
5.02	7.12E-01	5.562	5.20E-01														
5.0236	7.12E-01	5.5662	5.17E-01														
5.0262	7.12E-01	5.5686	5.15E-01														
5.0298	7.12E-01	5.5744	5.11E-01														
5.0332	7.11E-01	5.5758	5.10E-01														
5.0362	7.11E-01	5.5796	5.08E-01														
5.0392	7.11E-01	5.5826	5.05E-01														
5.0414	7.11E-01	5.5842	5.04E-01														
5.044	7.11E-01	5.589	5.01E-01														
5.0472	7.11E-01	5.5926	4.98E-01														
5.0492	7.11E-01	5.5948	4.96E-01														
5.0528	7.11E-01	5.6006	4.93E-01														
5.0546	7.10E-01	5.6012	4.92E-01														
5.0586	7.10E-01	5.6016	4.92E-01														
5.06	7.10E-01	5.6078	4.87E-01														
5.0642	7.10E-01	5.6102	4.85E-01														
5.0656	7.10E-01	5.6142	4.82E-01														
5.07	7.09E-01	5.6192	4.79E-01														
5.0714	7.09E-01	5.6204	4.78E-01														
5.0758	7.09E-01	5.6244	4.75E-01														
5.0772	7.09E-01	5.627	4.73E-01														
5.0818	7.08E-01	5.6276	4.72E-01														
5.0828	7.08E-01	5.6332	4.69E-01														
5.0878	7.08E-01	5.6352	4.67E-01														
5.0888	7.08E-01	5.6398	4.64E-01														
5.0938	7.07E-01	5.6462	4.58E-01														
5.0946	7.07E-01	5.6464	4.58E-01														
5.1	7.06E-01	5.6464	4.58E-01														
5.1006	7.06E-01	5.6472	4.58E-01														
5.106	7.06E-01	5.6532	4.54E-01														
5.1066	7.06E-01	5.6546	4.53E-01														
5.112	7.05E-01	5.6578	4.49E-01														
5.1128	7.05E-01	5.6612	4.47E-01														
5.1182	7.04E-01	5.664	4.46E-01														
5.1198	7.04E-01	5.6692	4.42E-01														
5.1254	7.03E-01	5.6702	4.41E-01														
5.1258	7.03E-01	5.6762	4.36E-01														
5.1314	7.02E-01	5.6768	4.36E-01														
5.1318	7.02E-01	5.6798	4.34E-01														
5.1318	7.02E-01	5.6834	4.32E-01														
5.1376	7.01E-01	5.6842	4.31E-01														
5.1378	7.01E-01	5.69	4.26E-01														
5.1436	7.00E-01	5.6916	4.25E-01														
5.144	7.00E-01	5.6962	4.23E-01														
5.1496	6.99E-01	5.6994	4.20E-01														
5.1508	6.99E-01	5.7014	4.19E-01														
5.1546	6.98E-01	5.7052	4.16E-01														
5.1562	6.98E-01	5.7098	4.13E-01														
5.1588	6.98E-01	5.7116	4.12E-01														
5.1606	6.97E-01	5.7168	4.08E-01														
5.164	6.97E-01	5.718	4.07E-01														
5.167	6.96E-01	5.7186	4.07E-01														
5.169	6.96E-01	5.7248	4.03E-01														
5.1726	6.95E-01	5.7274	4.01E-01														
5.1738	6.95E-01	5.7312	3.99E-01														
5.1776	6.94E-01	5.7358	3.96E-01														
5.178	6.94E-01	5.7368	3.95E-01														
5.1814	6.93E-01	5.7392	3.94E-01														
5.1828	6.93E-01	5.7422	3.92E-01														
5.1858	6.92E-01	5.744	3.91E-01														
5.1876	6.92E-01	5.7472	3.89E-01														
5.1902	6.91E-01	5.7504	3.87E-01														
5.1932	6.91E-01	5.7518	3.86E-01														
5.1944	6.91E-01	5.7566	3.83E-01														
5.1966	6.90E-01	5.7592	3.82E-01														
5.1974	6.90E-01	5.7652	3.78E-01														
5.201	6.89E-01	5.768	3.77E-01														
5.2012	6.89E-01	5.7732	3.74E-01														
5.2022	6.89E-01	5.7766	3.72E-01														
5.2052	6.88E-01	5.7814	3.70E-01														
5.2056	6.88E-01	5.7856	3.67E-01														
5.21	6.87E-01	5.7896	3.65E-01														
5.2112	6.87E-01	5.7944	3.63E-01														
5.2158	6.85E-01	5.7976	3.61E-01														
5.2174	6.85E-01	5.8036	3.59E-01														
5.2198	6.84E-01	5.8058	3.58E-01														
5.2224	6.84E-01	5.813	3.54E-01														
5.2268	6.83E-01	5.8138	3.54E-01														
5.2274	6.82E-01	5.8182	3.52E-01														
5.232	6.81E-01	5.8218	3.51E-01														
5.232	6.81E-01	5.8226	3.51E-01														
5.2334	6.81E-01	5.83	3.48E-01														
5.2372	6.80E-01	5.8326	3.47E-01														
5.2374	6.80E-01	5.838	3.45E-01														
5.2386	6.79E-01	5.8426	3.43E-01														
5.2426	6.78E-01	5.8462	3.41E-01														
5.2432	6.78E-01	5.853	3.39E-01														
5.2476	6.77E-01	5.8542	3.39E-01														
5.2488	6.76E-01	5.858	3.38E-01														
5.2526	6.75E-01	5.8624	3.36E-01														
5.254	6.75E-01	5.8638	3.36E-01														
5.2576	6.74E-01	5.8704	3.34E-01														
5.2594	6.73E-01	5.8748	3.33E-01														
5.263	6.72E-01	5.8786	3.32E-01														
5.265	6.72E-01	5.8864	3.30E-01														
5.2686	6.70E-01	5.8866	3.30E-01														
5.2706	6.70E-01	5.8874	3.30E-01														
5.2742	6.69E-01	5.8948	3.28E-01														
5.2762	6.68E-01	5.8982	3.27E-01														
5.2806	6.66E-01	5.9028	3.26E-01														
5.2822	6.66E-01	5.9104	3.25E-01														
5.285	6.65E-01	5.911	3.25E-01														
5.2864	6.65E-01	5.9118	3.25E-01														
5.29	6.63E-01	5.919	3.23E-01														
5.29	6.63E-01	5.9232	3.23E-01														
5.2948	6.62E-01	5.9272	3.22E-01														
5.2952	6.62E-01	5.933	3.21E-01														
5.2992	6.60E-01	5.9352	3.21E-01														
5.2998	6.60E-01	5.9366	3.21E-01														
5.3042	6.58E-01	5.9434	3.20E-01														
5.305	6.58E-01	5.9506	3.19E-01														
5.31	6.56E-01	5.9514	3.19E-01														
5.31	6.56E-01	5.9526	3.19E-01														
5.31	6.56E-01	5.9596	3.19E-01														
5.3144	6.55E-01	5.9652	3.19E-01														
5.3156	6.54E-01	5.9676	3.18E-01														
5.3186	6.53E-01	5.9704	3.18E-01														
5.3204	6.52E-01	5.9758	3.18E-01														
5.3232	6.51E-01	5.9806	3.18E-01														
5.3266	6.50E-01	5.9838	3.18E-01														
5.3286	6.49E-01	5.987	3.18E-01														
5.3312	6.48E-01	5.992	3.18E-01														
5.334	6.47E-01	5.9972	3.18E-01														
5.3362	6.46E-01	6	3.18E-01														
5.3398	6.45E-01																
5.341	6.44E-01																
5.3456	6.42E-01																
5.3458	6.42E-01																
5.3482	6.41E-01																
5.3508	6.40E-01																
5.3514	6.40E-01																
5.3558	6.38E-01																
5.3574	6.37E-01																
5.361	6.36E-01																
5.3634	6.34E-01																
5.365	6.34E-01																
5.368	6.32E-01																
5.3696	6.32E-01																
5.373	6.30E-01																
5.3742	6.30E-01																
5.3792	6.27E-01																
5.3796	6.27E-01																
5.38	6.27E-01																
5.3844	6.25E-01																
5.3868	6.24E-01																
5.3888	6.23E-01																
5.3916	6.21E-01																
5.3938	6.20E-01																
5.3964	6.19E-01																
5.399	6.18E-01																
5.4008	6.17E-01																
5.403	6.16E-01																
5.4048	6.15E-01																
5.4062	6.14E-01																
5.4072	6.14E-01																
5.41	6.12E-01																
5.4126	6.11E-01																
5.4146	6.10E-01																
5.4182	6.08E-01																
5.4202	6.07E-01																
5.4236	6.05E-01																
5.4256	6.04E-01																
5.4288	6.03E-01																
5.4312	6.01E-01																
5.434	6.00E-01																
5.4366	5.98E-01																
5.4392	5.97E-01																
5.442	5.95E-01																
5.444	5.94E-01																
5.446	5.93E-01																
5.4474	5.92E-01																
5.4502	5.91E-01																
5.4526	5.89E-01																
5.4548	5.88E-01																
5.4578	5.87E-01																
5.4596	5.85E-01																
5.463	5.83E-01																
5.4646	5.82E-01																
5.4678	5.81E-01																
5.4694	5.80E-01																
5.4718	5.78E-01																
5.4746	5.77E-01																
5.4758	5.76E-01																
5.4764	5.76E-01																
5.481	5.73E-01																
5.4818	5.72E-01																
5.4864	5.70E-01																
5.4872	5.69E-01																
5.491	5.67E-01																
5.4924	5.66E-01																
5.4948	5.64E-01																
5.4968	5.63E-01																
5.4994	5.61E-01																
5.5012	5.60E-01																
5.504	5.58E-01																
5.506	5.57E-01																
5.5094	5.55E-01																
5.5108	5.54E-01																
5.513	5.53E-01																
5.5156	5.51E-01																
5.5172	5.50E-01																
5.5204	5.48E-01																
5.523	5.46E-01																
5.5254	5.44E-01																
5.5282	5.42E-01																
5.5302	5.41E-01																
5.5332	5.39E-01																
5.535	5.38E-01																
5.538	5.36E-01																
5.5398	5.35E-01																
5.5428	5.33E-01																
5.5446	5.31E-01																
5.5476	5.29E-01																
5.5494	5.28E-01																
5.5524	5.26E-01																
5.5542	5.25E-01																
5.5574	5.23E-01																
5.559	5.21E-01																
5.5628	5.19E-01																
5.5636	5.18E-01																
5.565	5.17E-01																
5.568	5.15E-01																
5.5702	5.14E-01																
5.5726	5.12E-01																
5.5754	5.10E-01																
5.5774	5.08E-01																
5.5808	5.06E-01																
5.5822	5.05E-01																
5.5862	5.02E-01																
5.5868	5.01E-01																
5.5874	5.01E-01																
5.5912	4.98E-01																
5.5942	4.96E-01																
5.5952	4.95E-01																
5.5992	4.93E-01																
5.5996	4.92E-01																
5.604	4.89E-01																
5.6044	4.89E-01																
5.6044	4.88E-01																
5.6046	4.88E-01																
5.609	4.85E-01																
5.611	4.84E-01																
5.6116	4.83E-01																
5.6146	4.81E-01																
5.6146	4.81E-01																
5.6186	4.78E-01																
5.6192	4.78E-01																
5.623	4.75E-01																
5.6244	4.74E-01																
5.6274	4.71E-01																
5.6296	4.70E-01																
5.632	4.68E-01																
5.635	4.66E-01																
5.6366	4.65E-01																
5.6402	4.62E-01																
5.6412	4.61E-01																
5.6456	4.58E-01																
5.646	4.58E-01																
5.6488	4.56E-01																
5.6506	4.54E-01																
5.651	4.54E-01																
5.6552	4.51E-01																
5.6562	4.50E-01																
5.6596	4.48E-01																
5.6614	4.46E-01																
5.6642	4.44E-01																
5.6668	4.42E-01																
5.6686	4.41E-01																
5.6724	4.38E-01																
5.6732	4.38E-01																
5.6762	4.36E-01																
5.6776	4.34E-01																
5.678	4.34E-01																
5.6822	4.31E-01																
5.684	4.30E-01																
5.6868	4.28E-01																
5.69	4.26E-01																
5.6912	4.25E-01																
5.6952	4.22E-01																
5.6958	4.22E-01																
5.696	4.22E-01																
5.7002	4.18E-01																
5.702	4.17E-01																
5.7048	4.15E-01																
5.7084	4.13E-01																
5.7094	4.12E-01																
5.712	4.10E-01																
5.714	4.09E-01																
5.7146	4.09E-01																
5.7186	4.06E-01																
5.7212	4.04E-01																
5.7232	4.03E-01																
5.7276	4.00E-01																
5.7278	4.00E-01																
5.7278	4.00E-01																
5.7324	3.97E-01																
5.7346	3.96E-01																
5.7372	3.94E-01																
5.7416	3.91E-01																
5.7418	3.91E-01																
5.7422	3.91E-01																
5.7464	3.88E-01																
5.749	3.87E-01																
5.751	3.86E-01																
5.7548	3.83E-01																
5.7564	3.82E-01																
5.757	3.82E-01																
5.7624	3.79E-01																
5.7632	3.78E-01																
5.768	3.76E-01																
5.7692	3.75E-01																
5.7734	3.73E-01																
5.7754	3.72E-01																
5.779	3.70E-01																
5.7814	3.69E-01																
5.7848	3.67E-01																
5.7876	3.65E-01																
5.7904	3.64E-01																
5.794	3.62E-01																
5.796	3.61E-01																
5.8004	3.59E-01																
5.8016	3.59E-01																
5.8068	3.56E-01																
5.8074	3.56E-01																
5.811	3.54E-01																
5.813	3.54E-01																
5.8134	3.53E-01																
5.8186	3.51E-01																
5.82	3.51E-01																
5.8244	3.49E-01																
5.8268	3.48E-01																
5.83	3.47E-01																
5.8338	3.45E-01																
5.8356	3.44E-01																
5.841	3.42E-01																
5.8414	3.42E-01																
5.843	3.42E-01																
5.847	3.40E-01																
5.8482	3.40E-01																
5.8526	3.38E-01																
5.8556	3.37E-01																
5.8584	3.37E-01																
5.863	3.35E-01																
5.864	3.35E-01																
5.8668	3.34E-01																
5.8696	3.33E-01																
5.8708	3.33E-01																
5.8754	3.32E-01																
5.8786	3.31E-01																
5.881	3.30E-01																
5.8866	3.29E-01																
5.8866	3.29E-01																
5.8866	3.29E-01																
5.8924	3.27E-01																
5.895	3.27E-01																
5.898	3.26E-01																
5.9034	3.25E-01																
5.9036	3.25E-01																
5.9042	3.25E-01																
5.9094	3.24E-01																
5.912	3.23E-01																
5.915	3.23E-01																
5.92	3.22E-01																
5.9206	3.22E-01																
5.921	3.22E-01																
5.9264	3.21E-01																
5.9302	3.21E-01																
5.932	3.20E-01																
5.9346	3.20E-01																
5.9376	3.20E-01																
5.9398	3.19E-01																
5.9434	3.19E-01																
5.9484	3.19E-01																
5.949	3.19E-01																
5.9496	3.19E-01																
5.9546	3.18E-01																
5.9596	3.18E-01																
5.9604	3.18E-01																
5.9612	3.18E-01																
5.966	3.17E-01																
5.9702	3.17E-01																
5.9716	3.17E-01																
5.9734	3.17E-01																
5.9774	3.17E-01																
5.9812	3.17E-01																
5.983	3.17E-01																
5.985	3.17E-01																
5.9886	3.17E-01																
5.9926	3.17E-01																
5.9944	3.17E-01																
5.996	3.17E-01																
6	3.17E-01																
